sentence,label
"Sentence: ""Pressing pain on the chest aggravated by certain motions""",72
"Sentence: ""Severe pressure in the chest evening in bed""",72
"Sentence: ""Severe oppression of the chest in the evening the breathing very difficult and on lying down much aggravated she must sit up in bed accompanied with flickering before the eyes""",72
"Sentence: ""Attacks of tension in the chest""",72
"Sentence: ""Contraction of the chest in the morning on awaking""",72
"Sentence: ""He wakes at night with contraction and oppression of the chest he had to breathe heavily and deeply for an hour also on waking in the morning felt some contraction""",72
"Sentence: ""He cannot take a deep breath on account of a contracted feeling around the lower part of the chest""",72
"Sentence: ""Contraction and oppression of the chest with stitches therein on deep breathing""",72
"Sentence: ""Sensation of contraction of the chest in the morning""",72
"Sentence: ""Tightness and constrictive sensation in the chest continued four or five days""",72
"Sentence: ""Rattling on the chest until the expectoration is coughed up""",72
"Sentence: ""Chest a little sore""",72
"Sentence: ""Chest is quite raw owing to much cough and expectoration""",72
"Sentence: ""A strange tickling sensation in lower part of chest""",72
"Sentence: ""Violent stitches in the chest with every inspiration he dared only to take a short breath from this the head became affected""",72
"Sentence: ""Stitches deep in the chest""",72
"Sentence: ""Throbbing through chest and abdomen as if the heart occupied the whole body""",73
"Sentence: ""Severe burning in the sternum""",73
"Sentence: ""A sharp pain under the ensiform cartilage as if a nerve were made tense in a spot that could be covered by the end of the finger worse from inspiring and going upstairs the pain has entirely disappeared a""",73
"Sentence: ""Burning pain in the sternum when drinking beer""",73
"Sentence: ""Pain at the upper part of the sternum when coughing""",73
"Sentence: ""Pressure on the upper part of the sternum like a weight""",73
"Sentence: ""Pain in both sides of the chest passing around to the interscapular space""",73
"Sentence: ""Dull aching pain in chest right side near sternum fourth and fifth ribs to PM pains in chest return""",73
"Sentence: ""About PM on retiring and about ten minutes after taking the drug felt a dull pain in the right upper chest soon followed by a boring pain in the point of the left testicle these symptoms came and went at short intervals till I dropped asleep I never felt these symptoms before""",73
"Sentence: ""Great dragging in my right side""",73
"Sentence: ""Pain in the right side of the chest especially on stooping and lying on the right side""",73
"Sentence: ""Pressure on the right chest in paroxysms relieved by empty eructations""",73
"Sentence: ""A sharp piercing pain in the lower lobe of the right lung coming on in paroxysms and so severe as to almost make me cry out""",73
"Sentence: ""Violent tearing in the lower right ribs""",73
"Sentence: ""Stitches in the right side of chest and scapula during inspiration and cough""",73
"Sentence: ""Pressing drawing on the right false ribs toward the back passing off from motion or from rubbing""",73
"Sentence: ""Stitches in the right side in the morning after a half sleep""",73
"Sentence: ""Stitches in the right side of the chest toward evening during inspiration""",73
"Sentence: ""Short sharp stitches in the right chest""",73
"Sentence: ""Stitches in the right side when walking in the open air""",73
"Sentence: ""Stitching pain in the right chest during inspiration""",73
"Sentence: ""Stitch continuing one minute in the region of the lowest right rib toward the pit of the stomach passing off from eructations""",73
"Sentence: ""Pains appear on the left side at PM""",73
"Sentence: ""Dull pain in upper lobe of left lung""",73
"Sentence: ""Stitching pain in the left lung and in the third toe of the right foot at the same time of the same character lasting but a few seconds""",73
"Sentence: ""Sharp pain in the left side near the heart in the middle of the afternoon and again about PM""",73
"Sentence: ""Occasional sharp shooting pain in the left lung on expiration""",73
"Sentence: ""Tearing pressure in the upper part of the left chest near the shoulder-joint relieved by eructation but soon returned violently""",73
"Sentence: ""Burning sore pain in the upper part of the left chest even from touch""",73
"Sentence: ""Pressing pain on the lower left ribs even from touch""",73
"Sentence: ""Pressing pain on the lower left ribs only when walking""",73
"Sentence: ""Pressure in the upper left chest toward the axilla mostly during a strong expiration when touching the part pains as if bruised""",73
"Sentence: ""Tension posteriorly at the left side as from a cold""",73
"Sentence: ""Stitches in the left chest when coughing""",73
"Sentence: ""Repeated stitches in a spot in front of left chest in the afternoon""",73
"Sentence: ""Continuous stitches in the left chest without any relation to the breathing""",73
"Sentence: ""Ebullition in the left side like a bubbling""",73
"Sentence: ""Beating in the left chest""",74
"Sentence: ""The mammæ have felt sore like boils if touched all day""",74
"Sentence: ""Mammæ sore and tender to touch even moving turning or stepping aggravates the soreness""",74
"Sentence: ""Stitch in the right mammary gland the worst when getting cold while walking or riding yet she could neither see nor feel anything wrong there""",74
"Sentence: ""Stitches in one of the breasts""",76
"Sentence: ""Stitches in the heart in the afternoon""",76
"Sentence: ""A sharp shooting pain through the heart like an electric shock about noon""",76
"Sentence: ""Heart 's impulse and rapidity increased especially during inspiration have occasionally in the past noticed a slight irregularity of pulse the irregularity of the heart has entirely disappeared a""",76
"Sentence: ""All the time I had violent palpitation of the heart as though it would force its way through the thoracic wall this was relieved by walking a long distance and walking very fast return of palpitation severe palpitation less severe another attack of palpitation""",76
"Sentence: ""Violent palpitation of the heart and beating of all the arteries in the evening in bed""",76
"Sentence: ""Palpitation of the heart with stitches in left side of chest""",76
"Sentence: ""Palpitation of the heart with anxious feeling which necessitates taking a deep breath without any influence on the spirits for several days""",76
"Sentence: ""Palpitation of the heart in the evening for a quarter of an hour""",76
"Sentence: ""Convulsive beating of the heart with great anxiety and trembling of the fingers and lower limbs""",76
"Sentence: ""Intermission of the beats of the heart after dinner""",76
"Sentence: ""Intermission of beats of the heart mostly after a meal""",76
"Sentence: ""Intermission of beats of the heart with anxiety""",77
"Sentence: ""If he only thinks of past troubles the pulse grows quicker and breath fails him""",77
"Sentence: ""Pulse with rash""",77
"Sentence: ""Quick pulse at PM""",77
"Sentence: ""Pulse AM PM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM AM PM PM PM AM""",77
"Sentence: ""Pulse at PM at PM at AM at PM at AM at PM at AM at noon at PM at PM at PM at PM at PM at PM at PM at PM at noon at PM""",77
"Sentence: ""Pulse at PM in the morning at PM""",77
"Sentence: ""Slow pulse to""",79
"Sentence: ""Painless swelling in the nape of the neck about the size of a hazelnut""",79
"Sentence: ""Stretching out the neck and straining the cervical muscles distort the facial muscles""",79
"Sentence: ""Easily strained when at work and consequent stiffness and tense feeling in nape of neck""",79
"Sentence: ""Stiffness in the back part of the neck""",79
"Sentence: ""Stiffness of the nape of the neck""",79
"Sentence: ""Constant aching pain in the back of the neck generally better after dinner in the evening""",79
"Sentence: ""Constant dull drawing pain in the back part of the neck worse on bending the head to the opposite side""",79
"Sentence: ""Feeling of tension in the neck""",79
"Sentence: ""Tensive pain in one side of the neck as if it were swollen""",79
"Sentence: ""For the last two days have had the contractive pain in the back of the neck mostly on right side""",79
"Sentence: ""Pressing sore pain in the lower cervical vertebræ in the evening while walking in the open air""",79
"Sentence: ""Drawing and sticking in the nape of the neck even when at rest arresting the breath""",79
"Sentence: ""Jerking in the nape of the neck with shaking of the head""",79
"Sentence: ""Radiating pains up the back of the neck and occiput a""",79
"Sentence: ""Sensation as if the nape of the neck were swollen""",80
"Sentence: ""Stiffness in the back which passes off when walking""",80
"Sentence: ""After a second stool stiffness and sensation of hardness in the back and tightness in the pit of the stomach with oppressed breathing""",80
"Sentence: ""Backache only when sitting even from the least sitting""",80
"Sentence: ""Backache only when walking arresting the breathing""",80
"Sentence: ""Backache almost all day severe backache in the afternoon backache""",80
"Sentence: ""Sudden severe pain in the back when stooping like a blow from a hammer accompanied by a stitching-tearing pain so severe that he felt as if he would sink together and lose his breath pressing the back on a hard substance relieved the pain""",80
"Sentence: ""Painfulness of the whole back when sitting bent over while writing""",80
"Sentence: ""Pain in the upper part of the back every morning if she laces herself at all tightly""",80
"Sentence: ""Soreness and pain in the back in sacral region a""",80
"Sentence: ""Pain in back and sacrum a""",80
"Sentence: ""Tensive pain on the right side of the back under the scapula particularly when lying on the left side""",80
"Sentence: ""During the whole menstrual period she could not sleep on account of tearing in the back chills and heat with thirst and painful contraction of the chest""",80
"Sentence: ""Pressure on the spinal column above the small of back with rheumatic drawing in the neck""",80
"Sentence: ""Burning pressure in the spinal column""",80
"Sentence: ""Heaviness in the back in the morning on awaking as if she could not turn or raise herself or as if she had lain in a wrong position almost as if the parts had gone to sleep""",81
"Sentence: ""Great aching between shoulders and under the left scapula extending into the left lung worse on expiration""",81
"Sentence: ""Pain in the right side between scapula and vertebræ""",81
"Sentence: ""Pain constantly between the shoulders and down the back""",81
"Sentence: ""Tensive pain between the scapulæ""",81
"Sentence: ""Tensive pain in the left scapula toward evening""",81
"Sentence: ""Tolerably severe pressure at a small spot between the scapulæ""",81
"Sentence: ""Stitching pressure between the scapulæ""",81
"Sentence: ""Drawing pressure under the right scapula at one time more in the back then again in the side especially felt when siting with the arm held out free from the body""",81
"Sentence: ""Drawing pressure near the spinal column near the left scapula at times drawing to the neck""",81
"Sentence: ""Tearing in the left scapula after slight exposure""",81
"Sentence: ""Tearing in the left scapula as from a cold""",81
"Sentence: ""Drawing in the scapula intermingled with jerks""",81
"Sentence: ""Drawing between the scapulæ and in the upper part of the chest""",81
"Sentence: ""Dull drawing pain in the suprascapular region on the right side""",81
"Sentence: ""A long-continued pain under the right shoulder""",81
"Sentence: ""Fine stitching in the scapula also extending into the side of the chest only when sitting and walking fast during moderate walking it ceases so also when leaning on the painful spot mostly in the evening and afternoon""",81
"Sentence: ""Fine stitching pains from the scapula through the ribs on the right side of the back coming on with and lasting only during each inspiration the same in all positions only relieved when walking in the open air""",81
"Sentence: ""Stitches in the left scapula""",81
"Sentence: ""Stitches between the scapulæ""",82
"Sentence: ""Stiffness in the lower part of the back so that he can only with difficulty straighten himself""",82
"Sentence: ""Aching pain across the loins worse on moving""",82
"Sentence: ""Burning and hot feeling in the loins when taking a long breath""",82
"Sentence: ""Dull pain in the lumbar region with tenesmus in the rectum""",82
"Sentence: ""Deepseated tensive dull pain in the lumbar region""",82
"Sentence: ""On waking from nap at PM pain in the lumbar region more on the left side pain in the lumbar region all night of a dull aching character pain in back better this forenoon pain in the lumbar region somewhat but not much better in the evening pain in the back all day more of a dull ache still some pain in the back Never had any form of backache before I took this medicine""",82
"Sentence: ""Pain in the lumbar region""",82
"Sentence: ""Dull pain in the left lumbar region""",82
"Sentence: ""Pain in the small of the back""",82
"Sentence: ""Shooting pain from the lumbar region to the left lung""",82
"Sentence: ""So tired in the lower part of the spine from walking that it feels broken""",82
"Sentence: ""Pain most in back across hips a""",82
"Sentence: ""Intermitting pressure directly over the right hip a little toward the spinal column""",82
"Sentence: ""Pressive drawing in the lower part of left side near the small of the back""",82
"Sentence: ""Much pain and weakness in small of back""",82
"Sentence: ""At PM suffering with a pain or great weakness in the small of my back pain not so severe back still aches and causes nausea and a faint feeling while standing back still uncomfortable The prover explains the backache :""",82
"Sentence: ""Pain in the back and in the sacrum mostly between the lumbar region and the crista illi more on the right side a pulling or dragging feeling strained when walking - T F ALLEN""",82
"Sentence: ""Dull pain in the small of the back tired feeling in the back on sitting down he had to sit very straight""",82
"Sentence: ""Aching in the small of the back""",82
"Sentence: ""Pain as if sprained in the small of the back over the hips in the evening in bed and afternoons""",82
"Sentence: ""Pain in the small of the back when walking in the afternoon""",82
"Sentence: ""Tired pain in the small of the back""",82
"Sentence: ""When lifting sudden shoot into the small of back like a stitch so that he dared not move on account of the great pain he had to walk bent forward and had severe stitches if he struck the foot against anything""",82
"Sentence: ""Gurgling to the right of near to the small of the back""",82
"Sentence: ""Stitches posteriorly over the right hip for four days almost continuous she could not lie on the right side on account of the pain and when touching the part it pained as from subcutaneous ulceration""",83
"Sentence: ""Aching in the sacrum in the evening relieved by pressure""",83
"Sentence: ""Dull pain in the sacrum""",83
"Sentence: ""At PM the pain in my right side is nearer to the sacrum it is a dull heavy ache a pulling sensation""",83
"Sentence: ""Pain in the sacrum a""",83
"Sentence: ""Constant dull heavy pain in sacrum and abdomen extending to thighs and legs some pain in sacrum and hips not severe in the afternoon a""",83
"Sentence: ""Pain in sacrum extending through hips and thighs to below the knee with weakness and lassitude when moving especially going upstairs as if limbs would refuse to act before reaching the top a""",83
"Sentence: ""Frequent sharp pressure on the os sacrum and a little below it""",83
"Sentence: ""Aching pain at the coccyx just before the action of the bowels it was intolerable and shot across her with such severity that she had frequently to lie down and cry""",84
"Sentence: ""In the evening swelling at the wrist-joint at the bend of the elbow and around the ankle-joint the joints are stiff during motion in the morning the swelling was gone but the parts were painful to touch""",84
"Sentence: ""Heaviness in all the limbs a""",84
"Sentence: ""Uneasiness in the limbs""",84
"Sentence: ""Great uneasiness in the limbs at night""",84
"Sentence: ""Anxiety in the limbs he has no rest anywhere""",84
"Sentence: ""Symptoms of a catarrhal fever with weakness in the lower extremities and drawing in the arms""",84
"Sentence: ""General prostration and weariness in the joints especially in the knees""",84
"Sentence: ""Lassitude in the limbs with chilliness""",84
"Sentence: ""In the morning when awaking loss of strength in the upper and lower limbs""",84
"Sentence: ""The limbs go to sleep easily even from stooping crossing the legs reaching high with the arms etc""",84
"Sentence: ""Heaviness of the limbs a""",84
"Sentence: ""All kinds of pains in the long bones particularly at their extremities when walking in the open air""",84
"Sentence: ""Pain in all the limbs particularly in the hips""",84
"Sentence: ""Drawing in all the limbs""",84
"Sentence: ""Drawing tearing from below upwards in the upper and lower limbs the whole day but only when at rest with great weakness""",84
"Sentence: ""Jerking of either of the limbs when moving them""",84
"Sentence: ""Jerking of the limbs at night""",84
"Sentence: ""Arthritic drawing in the knee and finger-joints""",84
"Sentence: ""Shooting-smarting pains along the inner side of the left arm and leg while sitting or at rest at intervals during the day worse in the evening from PM till late""",84
"Sentence: ""Transient dull drawing pains in the right forearm and thigh""",84
"Sentence: ""Stitching-smarting pains in the left knee and on the inner sides of thighs and arms""",84
"Sentence: ""Tearing in the knee and elbow-joints""",84
"Sentence: ""Severe rheumatic pains about the elbows and knees when the eruption disappeared""",86
"Sentence: ""Great weakness of the arms they go to sleep when at rest""",86
"Sentence: ""Fatigue and powerlessness in both arms on awaking""",86
"Sentence: ""Paralytic sensation in the arm then throbbing in it""",86
"Sentence: ""Paralytic sensation in the left arm yet there is the proper mobility both in the arm and also in the fingers""",86
"Sentence: ""The arm goes to sleep when resting the head on it""",86
"Sentence: ""The arms go to sleep even to the hands particularly painful when they lie under the covers in which case there is also a painful stiffness in them""",86
"Sentence: ""Left arm down to wrist feeling heavy and very cold but hands hot for five days""",86
"Sentence: ""Sensation of stiffness and coldness in the arms as if they had no blood in them without any perceptible coldness to the touch""",86
"Sentence: ""Drawing in the arms from above downward extending to the fingers""",86
"Sentence: ""Tearing in the arms from the wrist to the shoulder so that he could scarcely move the arm on account of pain when letting it hang down it became blue and rigid pains mostly at night less during the day and when at rest""",86
"Sentence: ""Jerking in the right arm from below upwards followed by trembling of the hands so that he could no write""",86
"Sentence: ""Shooting pains along the inner side of the whole right arm""",87
"Sentence: ""Swelling and suppuration of the glands in the right axilla""",87
"Sentence: ""Swelling of the axillary glands""",87
"Sentence: ""Sensation of fulness in the left axillary gland in a few minutes leaving the left and appearing in the right axilla the sense of fulness returned about from to PM first in the left then in the right axilla then to the groin during lecture in the evening an occasional soreness in the axilla axillary glands still somewhat sore""",87
"Sentence: ""Stiffness in the left shoulder she cannot raise the hand to the head""",87
"Sentence: ""Bruised aching pain in the sockets of the shoulders extending to the elbows it was intermittent and generally in only one arm at a time""",87
"Sentence: ""Violent pain in shoulder-joints on lifting the slightest weight or when resting the elbow in an elevated position like an excessively painful pressure with trembling in the hands""",87
"Sentence: ""Severe pain in the shoulder-joint as if it would tear off pain is relieved for one fourth of an hour by much belching""",87
"Sentence: ""Pain in the shoulder which was higher than the other from disease also when touching it""",87
"Sentence: ""Dull drawing-tearing pain as if sprained in the shoulder-joint""",87
"Sentence: ""Sprained pain in the shoulder-joint when resting the arm while sitting""",87
"Sentence: ""Burning constrictive pain in the shoulders chest and throat evenings""",87
"Sentence: ""Great pain in both shoulders""",87
"Sentence: ""Pressure on the shoulder at night which felt as if it had gone to sleep and was sprained""",87
"Sentence: ""Pressing sore pain in the shoulders as if excoriated""",87
"Sentence: ""Drawing pain in the shoulder-joint in the morning in bed lasting one hour after rising""",87
"Sentence: ""Pulling and drawing in the top of the shoulder when at rest""",87
"Sentence: ""Cramping drawing in the right shoulder and in the whole right side""",87
"Sentence: ""Right shoulder lame and stiff""",87
"Sentence: ""Tickling burning in the right axilla""",87
"Sentence: ""Dull tired pain in the right shoulder and muscles of the back of the neck""",87
"Sentence: ""Weary pain in left shoulder-joint""",87
"Sentence: ""Pressive pain as if sprained immediately under the left shoulder-joint in the back""",87
"Sentence: ""Tension and drawing in the left shoulder-joint passing off when moving it""",87
"Sentence: ""While sitting quietly a severe tearing pain in the left shoulder-joint lasting but a few minutes but there remained for a day or two a feeling as if the shoulder were wrenched""",87
"Sentence: ""External and internal tearing pain in the left shoulder-joint""",88
"Sentence: ""Jactitation of muscles of upper arm""",88
"Sentence: ""Pain near the head of the humerus at the tendons of the pectoral muscles bending the arm backwards and from touch""",88
"Sentence: ""Bruised pain in the right upper arm also during motion""",88
"Sentence: ""Severe bruised pain in the left upper arm""",88
"Sentence: ""Drawing pain first in one then in the other upper arm""",88
"Sentence: ""Tearing in the left upper arm at a small spot above the elbow""",88
"Sentence: ""Jerking motion in the left biceps of the upper extremity lasting an hour in the evening""",88
"Sentence: ""Creeping-tingling pain in the upper arm worse from motion and stooping passing off during rest and when lying in bed the pain extends to the shoulder-joint and causes an uneasiness in the arm for three days""",89
"Sentence: ""A sore bruised feeling in the left elbow in the region of the ulnar nerve""",89
"Sentence: ""Tension in the elbow as if too short""",89
"Sentence: ""At night during frequent waking stitches in the tip of the elbow""",89
"Sentence: ""Stitches in the elbow-joint""",90
"Sentence: ""Red swelling on the forearm with pain as from pressing on a suppurating boil""",90
"Sentence: ""Transient dull pain in the forearm""",90
"Sentence: ""Cramp in the forearm when walking""",90
"Sentence: ""Pressing pain on left forearm internally and externally at the bend of the elbow""",90
"Sentence: ""Drawing pain in lower part of the forearm""",90
"Sentence: ""Tearing pains now in the left and again in the right forearm near the wrist""",90
"Sentence: ""Tingling in the forearm""",91
"Sentence: ""Weakness of right wrist when using the hand""",91
"Sentence: ""Pain darting along the wrist and dorsum of right hand to between first and second fingers soon a similar pain on corresponding part of the palm of the hand""",91
"Sentence: ""Stitching tearing in the left wrist-joint""",91
"Sentence: ""Drawing pain in the right wrist-joint""",92
"Sentence: ""Visible twitches and jerks with stitching pain in the muscles of the palm of the hand""",92
"Sentence: ""The hand is immovably bent in toward the little finger""",92
"Sentence: ""Weakness of the muscles of the hand""",92
"Sentence: ""Tearing in the hand""",92
"Sentence: ""The hand becomes numb and goes to sleep if he holds anything tightly or carries anything""",92
"Sentence: ""The hands go to sleep frequently at night""",92
"Sentence: ""Smarting pain on the outer side of the right hand""",92
"Sentence: ""Sensation as of a knife plunged into the left hand just on the ball behind the little finger for a few minutes""",92
"Sentence: ""Tearing drawing from the outer side of the left hand through the forearm up to the elbow""",92
"Sentence: ""Drawing and stitching in all the fingers of the left hand""",92
"Sentence: ""Numbness of the fingers of right hand evening""",92
"Sentence: ""Arthritic drawing in the finger-joints""",92
"Sentence: ""Tensive pain of the metacarpal joints of the fingers particularly during flexion""",92
"Sentence: ""On clenching the fist the last joints of the fingers feel sore if pressed they are quite painful""",92
"Sentence: ""Shooting in the inner sides of the tips of the fingers""",92
"Sentence: ""Sharp tingling pains in the tips of the fingers""",92
"Sentence: ""Stitches in the middle joints of the fingers""",92
"Sentence: ""Violent stitching as from needles in the tip of the left thumb""",92
"Sentence: ""Tearing in the first phalanx of right thumb""",92
"Sentence: ""Tearing in the first phalanx of the right index finger""",92
"Sentence: ""Flexion of the index finger since morning he could not straighten it""",92
"Sentence: ""Tearing under the nail of the right index finger""",92
"Sentence: ""Almost painful tickling under the nail of the left index finger""",92
"Sentence: ""Painful tickling under the right thumb nail""",92
"Sentence: ""Prickling in the tip of the little finger""",94
"Sentence: ""The left lower extremity is jerked upward in the forenoon while sitting""",94
"Sentence: ""Much weakness in the lower limbs""",94
"Sentence: ""Stiffness in the lower extremities extending up to the hip-joint""",94
"Sentence: ""The lower limbs become quite stiff and go to sleep with crawling sensation after sitting only a short time""",94
"Sentence: ""Numbness and sudden paralytic sensation of one lower extremity when standing""",94
"Sentence: ""Lower extremities go to sleep while sitting""",94
"Sentence: ""Great uneasiness in the evening in one lower extremity as from a sort of internal imperfect itching""",94
"Sentence: ""Jerking in the left lower extremity""",94
"Sentence: ""Beaten bruised feeling of the lower limbs every nerve therein was painful also painful when touched pain removed by dancing""",94
"Sentence: ""The lower limbs pain as if beaten she desires to sit down and when sitting she feels as if she must stand up""",94
"Sentence: ""Severe tearing from the hip-joint to the foot at night hindering sleep""",94
"Sentence: ""Tearing cramp pain extending from the hips to the foot coming on suddenly when walking lasting eight or ten minutes""",94
"Sentence: ""Drawing extending from the right hip to the sole of the foot the entire day""",94
"Sentence: ""Coming from college felt a light sensation in the left limb from the hip down""",94
"Sentence: ""Some pain in lower limbs most in thighs a""",94
"Sentence: ""Sensation in the left lower extremity as if a mouse were running up and down""",94
"Sentence: ""Purring in the lower limbs arms and hands""",95
"Sentence: ""Bruised pain and weakness in the hip-joint worse when rising from a seat so that she cannot walk without holding on to something it became better from continued walking""",95
"Sentence: ""Pain as if bruised in right hip-joint only when lying on that side""",95
"Sentence: ""Cramping pain in hip-joint she must walk about to relieve it""",95
"Sentence: ""Intermittent drawing pressure directly over the right buttock""",95
"Sentence: ""Rending pressure over the right hip from before backwards""",95
"Sentence: ""Pressure in the right hip-joint close to the body coming on gradually getting to its height and then gradually going off""",95
"Sentence: ""Pain in the hip worse from walking a""",95
"Sentence: ""Pains in hips and thighs extending to near the knees a""",95
"Sentence: ""My hip seems well so long as I keep still but after moving the pulling commences pain not so severe""",96
"Sentence: ""Visible but painless jerking in one buttock and corresponding thigh""",96
"Sentence: ""Trembling of the thigh and knee without chilliness with jerking in the muscles of the thigh""",96
"Sentence: ""Weakness and aching in the thighs especially when going upstairs a""",96
"Sentence: ""She felt that she had a weight pressing on her thighs momentary""",96
"Sentence: ""Cramp in the inner side of the thigh when walking""",96
"Sentence: ""Cramp in the thigh when walking""",96
"Sentence: ""Bruised pain in the thighs when touching them with tension therein when walking""",96
"Sentence: ""At night during sleep severe bruised pain and exhaustion in the thighs and upper arm but only during slumber on awaking it passed off immediately""",96
"Sentence: ""Paralytic tension in the right thigh and hip-joint when walking""",96
"Sentence: ""Tension in the left thigh and leg like pain when parts have gone to sleep extending to the sole of the foot""",96
"Sentence: ""Drawing in the thighs""",96
"Sentence: ""Drawing pain in the femora from below upward""",96
"Sentence: ""Spasmodic jerkings in the muscles of the thigh when walking""",96
"Sentence: ""Tearing in the right thigh when walking with pain of the parts from touch""",96
"Sentence: ""Tearing in the whole thigh particularly in the knees after dinner and supper""",96
"Sentence: ""Burning tearing at inner part of left buttock""",96
"Sentence: ""Short pain in the right thigh in the evening after lying down so severe that she had to lie without being able to move sixteen evenings in succession""",96
"Sentence: ""Pain in the nates so that he can scarcely sit""",96
"Sentence: ""The femora are painful when sitting she must change her seat frequently""",96
"Sentence: ""The posterior muscles of the thigh are very painful when sitting""",96
"Sentence: ""Undulating pain in the upper part of the femur""",96
"Sentence: ""Soreness and burning pain between the nates""",96
"Sentence: ""One day three sudden shoots down right thigh into toes each time making him lift up the foot and shout""",96
"Sentence: ""Tearing stitches so severe as to make him cry out in the left thigh when at rest afterward ulcerative pain at the same place""",96
"Sentence: ""Tearing stitches in the thighs when walking momentarily depriving the lower extremities of all power and almost paralyzing them accompanied with chilliness""",96
"Sentence: ""Painful stitches in the left thigh when walking""",96
"Sentence: ""Attacks of crawling in the thighs down to the toes frequently lasting one-fourth of an hour a number of days in succession""",97
"Sentence: ""Painful swelling of the knee with tension in the knee during rest and motion""",97
"Sentence: ""Soft painless swelling on the patella when kneeling the knee is unyielding and tense the swelling feels numb""",97
"Sentence: ""Cracking in the knee-joints""",97
"Sentence: ""Great weakness of the knees""",97
"Sentence: ""After coition great weakness in the knees""",97
"Sentence: ""Weak particularly in the knees""",97
"Sentence: ""Bruised pain in the knee and tibia more when sitting than walking""",97
"Sentence: ""Tension in the tendons over the knee when going upstairs""",97
"Sentence: ""Tension in the knee when walking in the open air""",97
"Sentence: ""Tension around the knee""",97
"Sentence: ""Boring pain in the knee-joint when at rest""",97
"Sentence: ""Severe drawing pain in the knees when walking and when rising from a seat""",97
"Sentence: ""Arthritic drawing in the knees""",97
"Sentence: ""Drawing pain in the knees""",97
"Sentence: ""Drawing pain in the knee-joints evenings""",97
"Sentence: ""Considerable pain in the right knee""",97
"Sentence: ""Tearing just under the right knee anteriorly""",97
"Sentence: ""Tearing in the right knee as soon as she grows cold no pain from touch""",97
"Sentence: ""Tearing around the knees and malleoli only when sitting and lying""",97
"Sentence: ""Slight tearing between the left knee and calf""",97
"Sentence: ""Twisting pain in right knee and a kind of drawing pain on inside of same thigh above the knee""",97
"Sentence: ""Lame feeling in the knee-joints""",97
"Sentence: ""Sudden paralyzed feeling in one leg lasting two hours""",97
"Sentence: ""Tearing stitches between the patella and knee-joint""",97
"Sentence: ""Stitches in the knee""",97
"Sentence: ""Stitches and cutting in the hollow of the knee""",97
"Sentence: ""Stitches just under the patella when walking fast""",98
"Sentence: ""Swelling of both legs""",98
"Sentence: ""The swelling of the legs up to the knees increases during sitting or standing passes off when walking""",98
"Sentence: ""Swelling between the tibia and calf""",98
"Sentence: ""Jerking of the right leg at intervals during the day followed by trembling of the right hand so that he could not write""",98
"Sentence: ""Jerking of the leg when falling asleep""",98
"Sentence: ""Uneasiness in the legs every evening with cramp in them""",98
"Sentence: ""Heaviness of the legs as far as the knees as if they would fall asleep""",98
"Sentence: ""Aching in the legs and ankles""",98
"Sentence: ""The limbs from the knees downward ache badly during the afternoon""",98
"Sentence: ""Bruised pain and lassitude in the legs she sank unavoidably into a slumber full of anxious dreams""",98
"Sentence: ""Drawing pain deep in the right leg extending down over the malleoli""",98
"Sentence: ""Drawing pain in the leg down to the heel where it was a stinging pain""",98
"Sentence: ""Pressure and drawing in the legs from the knees to the toes more when sitting and lying better when walking""",98
"Sentence: ""Burning in the lower half of the legs at night in bed she had to uncover them""",98
"Sentence: ""Aching in tibia in lower part of both tibiæ to PM""",98
"Sentence: ""Bruised pain in the tibiæ""",98
"Sentence: ""Sore pain in the tibia only during motion""",98
"Sentence: ""Pain in the tibia and fibula particularly however in the malleoli as if the bones would be forced apart""",98
"Sentence: ""Pain in the tibia as from a bruise""",98
"Sentence: ""Tearing in the tibia during the menses""",98
"Sentence: ""Violent tickling stitch on the lower part of right tibia""",98
"Sentence: ""Bruised pain in the muscles of the calves and in the hamstrings""",98
"Sentence: ""Severe cramp in the calves at night in bed when stretching out the legs and days afterward constant tension of calves as if too short""",98
"Sentence: ""Cramp in the calves at night""",98
"Sentence: ""Cramplike pains in the calves and shooting pains in the ankles""",98
"Sentence: ""Tensive pain in the calf""",98
"Sentence: ""Tension in the calves""",98
"Sentence: ""Drawing tension like cramps in the calves from the malleoli to the knees""",98
"Sentence: ""Pressing pain at lower part of right calf as if cramp would set in""",98
"Sentence: ""Tearing now above and again below the right calf""",99
"Sentence: ""Pain in the tendons at the ankle as if too short when walking""",99
"Sentence: ""The ankle joint pains after walking in the open air as if compressed""",99
"Sentence: ""Tensive pain in the tendo Achillis""",99
"Sentence: ""Tension at the bend of the ankle-joint as if too short when walking""",99
"Sentence: ""Pressure in the left ankle-joint as if the boot were too tight""",99
"Sentence: ""Fetid odor of the feet""",100
"Sentence: ""The feet become swollen from much walking""",100
"Sentence: ""Swelling of the feet""",100
"Sentence: ""Swelling of the feet they burn and are very dry""",100
"Sentence: ""Heaviness in the feet when taking a walk""",100
"Sentence: ""Heaviness in the feet when walking""",100
"Sentence: ""Heaviness in the feet extending to the knee from early in the morning""",100
"Sentence: ""Feet very tender all day can hardly bear my stockings to touch my feet after walking awhile they feel better corns on toes very sore and toes very much inflamed and sensitive to touch corns very painful""",100
"Sentence: ""Tearing in the lower part of the right foot""",100
"Sentence: ""The right foot goes to sleep""",100
